Modified Julian Date,UNIX time,Julian/Gregorian,Common year,Common month,Common day,Imperial era,Era name,Japanese year,Northern Court era name,Northern Court year,Is leap month,Japanese month,Japanese day
-126777,-14460249600,J,1511,10,1,2171,永正,8,,,0,9,10
-126756,-14458435200,J,1511,10,22,2171,永正,8,,,0,10,1
-126746,-14457571200,J,1511,11,1,2171,永正,8,,,0,10,11
-126726,-14455843200,J,1511,11,21,2171,永正,8,,,0,11,1
-126716,-14454979200,J,1511,12,1,2171,永正,8,,,0,11,11
-126697,-14453337600,J,1511,12,20,2171,永正,8,,,0,12,1
-126685,-14452300800,J,1512,1,1,2171,永正,8,,,0,12,13
-126667,-14450745600,J,1512,1,19,2172,永正,9,,,0,1,1
-126654,-14449622400,J,1512,2,1,2172,永正,9,,,0,1,14
-126637,-14448153600,J,1512,2,18,2172,永正,9,,,0,2,1
-126625,-14447116800,J,1512,3,1,2172,永正,9,,,0,2,13
-126608,-14445648000,J,1512,3,18,2172,永正,9,,,0,3,1
-126594,-14444438400,J,1512,4,1,2172,永正,9,,,0,3,15
-126579,-14443142400,J,1512,4,16,2172,永正,9,,,0,4,1
-126564,-14441846400,J,1512,5,1,2172,永正,9,,,0,4,16
-126549,-14440550400,J,1512,5,16,2172,永正,9,,,1,4,1
-126533,-14439168000,J,1512,6,1,2172,永正,9,,,1,4,17
-126520,-14438044800,J,1512,6,14,2172,永正,9,,,0,5,1
-126503,-14436576000,J,1512,7,1,2172,永正,9,,,0,5,18
-126491,-14435539200,J,1512,7,13,2172,永正,9,,,0,6,1
-126472,-14433897600,J,1512,8,1,2172,永正,9,,,0,6,20
-126461,-14432947200,J,1512,8,12,2172,永正,9,,,0,7,1
-126441,-14431219200,J,1512,9,1,2172,永正,9,,,0,7,21
-126432,-14430441600,J,1512,9,10,2172,永正,9,,,0,8,1
-126411,-14428627200,J,1512,10,1,2172,永正,9,,,0,8,22
-126402,-14427849600,J,1512,10,10,2172,永正,9,,,0,9,1
-126380,-14425948800,J,1512,11,1,2172,永正,9,,,0,9,23
-126372,-14425257600,J,1512,11,9,2172,永正,9,,,0,10,1
-126350,-14423356800,J,1512,12,1,2172,永正,9,,,0,10,23
-126342,-14422665600,J,1512,12,9,2172,永正,9,,,0,11,1
-126319,-14420678400,J,1513,1,1,2172,永正,9,,,0,11,24
-126313,-14420160000,J,1513,1,7,2172,永正,9,,,0,12,1
-126288,-14418000000,J,1513,2,1,2172,永正,9,,,0,12,26
-126283,-14417568000,J,1513,2,6,2173,永正,10,,,0,1,1
-126260,-14415580800,J,1513,3,1,2173,永正,10,,,0,1,24
-126253,-14414976000,J,1513,3,8,2173,永正,10,,,0,2,1
-126229,-14412902400,J,1513,4,1,2173,永正,10,,,0,2,25
-126224,-14412470400,J,1513,4,6,2173,永正,10,,,0,3,1
-126199,-14410310400,J,1513,5,1,2173,永正,10,,,0,3,26
-126195,-14409964800,J,1513,5,5,2173,永正,10,,,0,4,1
-126168,-14407632000,J,1513,6,1,2173,永正,10,,,0,4,28
-126165,-14407372800,J,1513,6,4,2173,永正,10,,,0,5,1
-126138,-14405040000,J,1513,7,1,2173,永正,10,,,0,5,28
-126136,-14404867200,J,1513,7,3,2173,永正,10,,,0,6,1
-126107,-14402361600,J,1513,8,1,2173,永正,10,,,0,7,1
-126077,-14399769600,J,1513,8,31,2173,永正,10,,,0,8,1
-126076,-14399683200,J,1513,9,1,2173,永正,10,,,0,8,2
-126048,-14397264000,J,1513,9,29,2173,永正,10,,,0,9,1
-126046,-14397091200,J,1513,10,1,2173,永正,10,,,0,9,3
-126018,-14394672000,J,1513,10,29,2173,永正,10,,,0,10,1
-126015,-14394412800,J,1513,11,1,2173,永正,10,,,0,10,4
-125988,-14392080000,J,1513,11,28,2173,永正,10,,,0,11,1
-125985,-14391820800,J,1513,12,1,2173,永正,10,,,0,11,4
-125959,-14389574400,J,1513,12,27,2173,永正,10,,,0,12,1
-125954,-14389142400,J,1514,1,1,2173,永正,10,,,0,12,6
-125929,-14386982400,J,1514,1,26,2174,永正,11,,,0,1,1
-125923,-14386464000,J,1514,2,1,2174,永正,11,,,0,1,7
-125899,-14384390400,J,1514,2,25,2174,永正,11,,,0,2,1
-125895,-14384044800,J,1514,3,1,2174,永正,11,,,0,2,5
-125870,-14381884800,J,1514,3,26,2174,永正,11,,,0,3,1
-125864,-14381366400,J,1514,4,1,2174,永正,11,,,0,3,7
-125840,-14379292800,J,1514,4,25,2174,永正,11,,,0,4,1
-125834,-14378774400,J,1514,5,1,2174,永正,11,,,0,4,7
-125811,-14376787200,J,1514,5,24,2174,永正,11,,,0,5,1
-125803,-14376096000,J,1514,6,1,2174,永正,11,,,0,5,9
-125781,-14374195200,J,1514,6,23,2174,永正,11,,,0,6,1
-125773,-14373504000,J,1514,7,1,2174,永正,11,,,0,6,9
-125752,-14371689600,J,1514,7,22,2174,永正,11,,,0,7,1
-125742,-14370825600,J,1514,8,1,2174,永正,11,,,0,7,11
-125723,-14369184000,J,1514,8,20,2174,永正,11,,,0,8,1
-125711,-14368147200,J,1514,9,1,2174,永正,11,,,0,8,13
-125693,-14366592000,J,1514,9,19,2174,永正,11,,,0,9,1
-125681,-14365555200,J,1514,10,1,2174,永正,11,,,0,9,13
-125664,-14364086400,J,1514,10,18,2174,永正,11,,,0,10,1
-125650,-14362876800,J,1514,11,1,2174,永正,11,,,0,10,15
-125634,-14361494400,J,1514,11,17,2174,永正,11,,,0,11,1
-125620,-14360284800,J,1514,12,1,2174,永正,11,,,0,11,15
-125605,-14358988800,J,1514,12,16,2174,永正,11,,,0,12,1
-125589,-14357606400,J,1515,1,1,2174,永正,11,,,0,12,17
-125575,-14356396800,J,1515,1,15,2175,永正,12,,,0,1,1
-125558,-14354928000,J,1515,2,1,2175,永正,12,,,0,1,18
-125545,-14353804800,J,1515,2,14,2175,永正,12,,,0,2,1
-125530,-14352508800,J,1515,3,1,2175,永正,12,,,0,2,16
-125515,-14351212800,J,1515,3,16,2175,永正,12,,,1,2,1
-125499,-14349830400,J,1515,4,1,2175,永正,12,,,1,2,17
-125486,-14348707200,J,1515,4,14,2175,永正,12,,,0,3,1
-125469,-14347238400,J,1515,5,1,2175,永正,12,,,0,3,18
-125456,-14346115200,J,1515,5,14,2175,永正,12,,,0,4,1
-125438,-14344560000,J,1515,6,1,2175,永正,12,,,0,4,19
-125427,-14343609600,J,1515,6,12,2175,永正,12,,,0,5,1
-125408,-14341968000,J,1515,7,1,2175,永正,12,,,0,5,20
-125397,-14341017600,J,1515,7,12,2175,永正,12,,,0,6,1
-125377,-14339289600,J,1515,8,1,2175,永正,12,,,0,6,21
-125368,-14338512000,J,1515,8,10,2175,永正,12,,,0,7,1
-125346,-14336611200,J,1515,9,1,2175,永正,12,,,0,7,23
-125339,-14336006400,J,1515,9,8,2175,永正,12,,,0,8,1
-125316,-14334019200,J,1515,10,1,2175,永正,12,,,0,8,24
-125309,-14333414400,J,1515,10,8,2175,永正,12,,,0,9,1
-125285,-14331340800,J,1515,11,1,2175,永正,12,,,0,9,25
-125280,-14330908800,J,1515,11,6,2175,永正,12,,,0,10,1
-125255,-14328748800,J,1515,12,1,2175,永正,12,,,0,10,26
-125250,-14328316800,J,1515,12,6,2175,永正,12,,,0,11,1
-125224,-14326070400,J,1516,1,1,2175,永正,12,,,0,11,27
-125221,-14325811200,J,1516,1,4,2175,永正,12,,,0,12,1
-125193,-14323392000,J,1516,2,1,2175,永正,12,,,0,12,29
-125191,-14323219200,J,1516,2,3,2176,永正,13,,,0,1,1
-125164,-14320886400,J,1516,3,1,2176,永正,13,,,0,1,28
-125161,-14320627200,J,1516,3,4,2176,永正,13,,,0,2,1
-125133,-14318208000,J,1516,4,1,2176,永正,13,,,0,2,29
-125132,-14318121600,J,1516,4,2,2176,永正,13,,,0,3,1
-125103,-14315616000,J,1516,5,1,2176,永正,13,,,0,3,30
-125102,-14315529600,J,1516,5,2,2176,永正,13,,,0,4,1
-125072,-14312937600,J,1516,6,1,2176,永正,13,,,0,5,1
-125043,-14310432000,J,1516,6,30,2176,永正,13,,,0,6,1
-125042,-14310345600,J,1516,7,1,2176,永正,13,,,0,6,2
-125013,-14307840000,J,1516,7,30,2176,永正,13,,,0,7,1
-125011,-14307667200,J,1516,8,1,2176,永正,13,,,0,7,3
-124984,-14305334400,J,1516,8,28,2176,永正,13,,,0,8,1
-124980,-14304988800,J,1516,9,1,2176,永正,13,,,0,8,5
-124955,-14302828800,J,1516,9,26,2176,永正,13,,,0,9,1
-124950,-14302396800,J,1516,10,1,2176,永正,13,,,0,9,6
-124925,-14300236800,J,1516,10,26,2176,永正,13,,,0,10,1
-124919,-14299718400,J,1516,11,1,2176,永正,13,,,0,10,7
-124896,-14297731200,J,1516,11,24,2176,永正,13,,,0,11,1
-124889,-14297126400,J,1516,12,1,2176,永正,13,,,0,11,8
-124866,-14295139200,J,1516,12,24,2176,永正,13,,,0,12,1
-124858,-14294448000,J,1517,1,1,2176,永正,13,,,0,12,9
-124837,-14292633600,J,1517,1,22,2177,永正,14,,,0,1,1
-124827,-14291769600,J,1517,2,1,2177,永正,14,,,0,1,11
-124807,-14290041600,J,1517,2,21,2177,永正,14,,,0,2,1
-124799,-14289350400,J,1517,3,1,2177,永正,14,,,0,2,9
-124778,-14287536000,J,1517,3,22,2177,永正,14,,,0,3,1
-124768,-14286672000,J,1517,4,1,2177,永正,14,,,0,3,11
-124748,-14284944000,J,1517,4,21,2177,永正,14,,,0,4,1
-124738,-14284080000,J,1517,5,1,2177,永正,14,,,0,4,11
-124718,-14282352000,J,1517,5,21,2177,永正,14,,,0,5,1
-124707,-14281401600,J,1517,6,1,2177,永正,14,,,0,5,12
-124689,-14279846400,J,1517,6,19,2177,永正,14,,,0,6,1
-124677,-14278809600,J,1517,7,1,2177,永正,14,,,0,6,13
-124659,-14277254400,J,1517,7,19,2177,永正,14,,,0,7,1
-124646,-14276131200,J,1517,8,1,2177,永正,14,,,0,7,14
-124630,-14274748800,J,1517,8,17,2177,永正,14,,,0,8,1
-124615,-14273452800,J,1517,9,1,2177,永正,14,,,0,8,16
-124600,-14272156800,J,1517,9,16,2177,永正,14,,,0,9,1
-124585,-14270860800,J,1517,10,1,2177,永正,14,,,0,9,16
-124571,-14269651200,J,1517,10,15,2177,永正,14,,,0,10,1
-124554,-14268182400,J,1517,11,1,2177,永正,14,,,0,10,18
-124541,-14267059200,J,1517,11,14,2177,永正,14,,,1,10,1
-124524,-14265590400,J,1517,12,1,2177,永正,14,,,1,10,18
-124512,-14264553600,J,1517,12,13,2177,永正,14,,,0,11,1
-124493,-14262912000,J,1518,1,1,2177,永正,14,,,0,11,20
-124482,-14261961600,J,1518,1,12,2177,永正,14,,,0,12,1
-124462,-14260233600,J,1518,2,1,2177,永正,14,,,0,12,21
-124453,-14259456000,J,1518,2,10,2178,永正,15,,,0,1,1
-124434,-14257814400,J,1518,3,1,2178,永正,15,,,0,1,20
-124423,-14256864000,J,1518,3,12,2178,永正,15,,,0,2,1
-124403,-14255136000,J,1518,4,1,2178,永正,15,,,0,2,21
-124394,-14254358400,J,1518,4,10,2178,永正,15,,,0,3,1
-124373,-14252544000,J,1518,5,1,2178,永正,15,,,0,3,22
-124364,-14251766400,J,1518,5,10,2178,永正,15,,,0,4,1
-124342,-14249865600,J,1518,6,1,2178,永正,15,,,0,4,23
-124335,-14249260800,J,1518,6,8,2178,永正,15,,,0,5,1
-124312,-14247273600,J,1518,7,1,2178,永正,15,,,0,5,24
-124305,-14246668800,J,1518,7,8,2178,永正,15,,,0,6,1
-124281,-14244595200,J,1518,8,1,2178,永正,15,,,0,6,25
-124275,-14244076800,J,1518,8,7,2178,永正,15,,,0,7,1
-124250,-14241916800,J,1518,9,1,2178,永正,15,,,0,7,26
-124246,-14241571200,J,1518,9,5,2178,永正,15,,,0,8,1
-124220,-14239324800,J,1518,10,1,2178,永正,15,,,0,8,27
-124216,-14238979200,J,1518,10,5,2178,永正,15,,,0,9,1
-124189,-14236646400,J,1518,11,1,2178,永正,15,,,0,9,28
-124187,-14236473600,J,1518,11,3,2178,永正,15,,,0,10,1
-124159,-14234054400,J,1518,12,1,2178,永正,15,,,0,10,29
-124157,-14233881600,J,1518,12,3,2178,永正,15,,,0,11,1
-124128,-14231376000,J,1519,1,1,2178,永正,15,,,0,12,1
-124098,-14228784000,J,1519,1,31,2179,永正,16,,,0,1,1
-124097,-14228697600,J,1519,2,1,2179,永正,16,,,0,1,2
-124069,-14226278400,J,1519,3,1,2179,永正,16,,,0,2,1
-124039,-14223686400,J,1519,3,31,2179,永正,16,,,0,3,1
-124038,-14223600000,J,1519,4,1,2179,永正,16,,,0,3,2
-124010,-14221180800,J,1519,4,29,2179,永正,16,,,0,4,1
-124008,-14221008000,J,1519,5,1,2179,永正,16,,,0,4,3
-123980,-14218588800,J,1519,5,29,2179,永正,16,,,0,5,1
-123977,-14218329600,J,1519,6,1,2179,永正,16,,,0,5,4
-123951,-14216083200,J,1519,6,27,2179,永正,16,,,0,6,1
-123947,-14215737600,J,1519,7,1,2179,永正,16,,,0,6,5
-123921,-14213491200,J,1519,7,27,2179,永正,16,,,0,7,1
-123916,-14213059200,J,1519,8,1,2179,永正,16,,,0,7,6
-123892,-14210985600,J,1519,8,25,2179,永正,16,,,0,8,1
-123885,-14210380800,J,1519,9,1,2179,永正,16,,,0,8,8
-123862,-14208393600,J,1519,9,24,2179,永正,16,,,0,9,1
-123855,-14207788800,J,1519,10,1,2179,永正,16,,,0,9,8
-123832,-14205801600,J,1519,10,24,2179,永正,16,,,0,10,1
-123824,-14205110400,J,1519,11,1,2179,永正,16,,,0,10,9
-123803,-14203296000,J,1519,11,22,2179,永正,16,,,0,11,1
-123794,-14202518400,J,1519,12,1,2179,永正,16,,,0,11,10
-123773,-14200704000,J,1519,12,22,2179,永正,16,,,0,12,1
-123763,-14199840000,J,1520,1,1,2179,永正,16,,,0,12,11
-123743,-14198112000,J,1520,1,21,2180,永正,17,,,0,1,1
-123732,-14197161600,J,1520,2,1,2180,永正,17,,,0,1,12
-123714,-14195606400,J,1520,2,19,2180,永正,17,,,0,2,1
-123703,-14194656000,J,1520,3,1,2180,永正,17,,,0,2,12
-123685,-14193100800,J,1520,3,19,2180,永正,17,,,0,3,1
-123672,-14191977600,J,1520,4,1,2180,永正,17,,,0,3,14
-123655,-14190508800,J,1520,4,18,2180,永正,17,,,0,4,1
-123642,-14189385600,J,1520,5,1,2180,永正,17,,,0,4,14
-123626,-14188003200,J,1520,5,17,2180,永正,17,,,0,5,1
-123611,-14186707200,J,1520,6,1,2180,永正,17,,,0,5,16
-123597,-14185497600,J,1520,6,15,2180,永正,17,,,0,6,1
-123581,-14184115200,J,1520,7,1,2180,永正,17,,,0,6,17
-123567,-14182905600,J,1520,7,15,2180,永正,17,,,1,6,1
-123550,-14181436800,J,1520,8,1,2180,永正,17,,,1,6,18
-123538,-14180400000,J,1520,8,13,2180,永正,17,,,0,7,1
-123519,-14178758400,J,1520,9,1,2180,永正,17,,,0,7,20
-123508,-14177808000,J,1520,9,12,2180,永正,17,,,0,8,1
-123489,-14176166400,J,1520,10,1,2180,永正,17,,,0,8,20
-123478,-14175216000,J,1520,10,12,2180,永正,17,,,0,9,1
-123458,-14173488000,J,1520,11,1,2180,永正,17,,,0,9,21
-123448,-14172624000,J,1520,11,11,2180,永正,17,,,0,10,1
-123428,-14170896000,J,1520,12,1,2180,永正,17,,,0,10,21
-123419,-14170118400,J,1520,12,10,2180,永正,17,,,0,11,1
-123397,-14168217600,J,1521,1,1,2180,永正,17,,,0,11,23
-123389,-14167526400,J,1521,1,9,2180,永正,17,,,0,12,1
-123366,-14165539200,J,1521,2,1,2180,永正,17,,,0,12,24
-123359,-14164934400,J,1521,2,8,2181,永正,18,,,0,1,1
-123338,-14163120000,J,1521,3,1,2181,永正,18,,,0,1,22
-123330,-14162428800,J,1521,3,9,2181,永正,18,,,0,2,1
-123307,-14160441600,J,1521,4,1,2181,永正,18,,,0,2,24
-123301,-14159923200,J,1521,4,7,2181,永正,18,,,0,3,1
-123277,-14157849600,J,1521,5,1,2181,永正,18,,,0,3,25
-123271,-14157331200,J,1521,5,7,2181,永正,18,,,0,4,1
-123246,-14155171200,J,1521,6,1,2181,永正,18,,,0,4,26
-123242,-14154825600,J,1521,6,5,2181,永正,18,,,0,5,1
-123216,-14152579200,J,1521,7,1,2181,永正,18,,,0,5,27
-123213,-14152320000,J,1521,7,4,2181,永正,18,,,0,6,1
-123185,-14149900800,J,1521,8,1,2181,永正,18,,,0,6,29
-123183,-14149728000,J,1521,8,3,2181,永正,18,,,0,7,1
-123154,-14147222400,J,1521,9,1,2181,永正,18,,,0,8,1
-123132,-14145321600,J,1521,9,23,2181,大永,1,,,0,8,23
-123124,-14144630400,J,1521,10,1,2181,大永,1,,,0,9,1
-123094,-14142038400,J,1521,10,31,2181,大永,1,,,0,10,1
-123093,-14141952000,J,1521,11,1,2181,大永,1,,,0,10,2
-123065,-14139532800,J,1521,11,29,2181,大永,1,,,0,11,1
-123063,-14139360000,J,1521,12,1,2181,大永,1,,,0,11,3
-123035,-14136940800,J,1521,12,29,2181,大永,1,,,0,12,1
-123032,-14136681600,J,1522,1,1,2181,大永,1,,,0,12,4
-123005,-14134348800,J,1522,1,28,2182,大永,2,,,0,1,1
-123001,-14134003200,J,1522,2,1,2182,大永,2,,,0,1,5
-122976,-14131843200,J,1522,2,26,2182,大永,2,,,0,2,1
-122973,-14131584000,J,1522,3,1,2182,大永,2,,,0,2,4
-122946,-14129251200,J,1522,3,28,2182,大永,2,,,0,3,1
-122942,-14128905600,J,1522,4,1,2182,大永,2,,,0,3,5
-122917,-14126745600,J,1522,4,26,2182,大永,2,,,0,4,1
-122912,-14126313600,J,1522,5,1,2182,大永,2,,,0,4,6
-122887,-14124153600,J,1522,5,26,2182,大永,2,,,0,5,1
-122881,-14123635200,J,1522,6,1,2182,大永,2,,,0,5,7
-122858,-14121648000,J,1522,6,24,2182,大永,2,,,0,6,1
-122851,-14121043200,J,1522,7,1,2182,大永,2,,,0,6,8
-122829,-14119142400,J,1522,7,23,2182,大永,2,,,0,7,1
-122820,-14118364800,J,1522,8,1,2182,大永,2,,,0,7,10
-122799,-14116550400,J,1522,8,22,2182,大永,2,,,0,8,1
-122789,-14115686400,J,1522,9,1,2182,大永,2,,,0,8,11
-122770,-14114044800,J,1522,9,20,2182,大永,2,,,0,9,1
-122759,-14113094400,J,1522,10,1,2182,大永,2,,,0,9,12
-122740,-14111452800,J,1522,10,20,2182,大永,2,,,0,10,1
-122728,-14110416000,J,1522,11,1,2182,大永,2,,,0,10,13
-122711,-14108947200,J,1522,11,18,2182,大永,2,,,0,11,1
-122698,-14107824000,J,1522,12,1,2182,大永,2,,,0,11,14
-122681,-14106355200,J,1522,12,18,2182,大永,2,,,0,12,1
-122667,-14105145600,J,1523,1,1,2182,大永,2,,,0,12,15
-122651,-14103763200,J,1523,1,17,2183,大永,3,,,0,1,1
-122636,-14102467200,J,1523,2,1,2183,大永,3,,,0,1,16
-122621,-14101171200,J,1523,2,16,2183,大永,3,,,0,2,1
-122608,-14100048000,J,1523,3,1,2183,大永,3,,,0,2,14
-122592,-14098665600,J,1523,3,17,2183,大永,3,,,0,3,1
-122577,-14097369600,J,1523,4,1,2183,大永,3,,,0,3,16
-122562,-14096073600,J,1523,4,16,2183,大永,3,,,1,3,1
-122547,-14094777600,J,1523,5,1,2183,大永,3,,,1,3,16
-122533,-14093568000,J,1523,5,15,2183,大永,3,,,0,4,1
-122516,-14092099200,J,1523,6,1,2183,大永,3,,,0,4,18
-122503,-14090976000,J,1523,6,14,2183,大永,3,,,0,5,1
-122486,-14089507200,J,1523,7,1,2183,大永,3,,,0,5,18
-122474,-14088470400,J,1523,7,13,2183,大永,3,,,0,6,1
-122455,-14086828800,J,1523,8,1,2183,大永,3,,,0,6,20
-122445,-14085964800,J,1523,8,11,2183,大永,3,,,0,7,1
-122424,-14084150400,J,1523,9,1,2183,大永,3,,,0,7,22
-122415,-14083372800,J,1523,9,10,2183,大永,3,,,0,8,1
-122394,-14081558400,J,1523,10,1,2183,大永,3,,,0,8,22
-122386,-14080867200,J,1523,10,9,2183,大永,3,,,0,9,1
-122363,-14078880000,J,1523,11,1,2183,大永,3,,,0,9,24
-122356,-14078275200,J,1523,11,8,2183,大永,3,,,0,10,1
-122333,-14076288000,J,1523,12,1,2183,大永,3,,,0,10,24
-122327,-14075769600,J,1523,12,7,2183,大永,3,,,0,11,1
-122302,-14073609600,J,1524,1,1,2183,大永,3,,,0,11,26
-122297,-14073177600,J,1524,1,6,2183,大永,3,,,0,12,1
-122271,-14070931200,J,1524,2,1,2183,大永,3,,,0,12,27
-122267,-14070585600,J,1524,2,5,2184,大永,4,,,0,1,1
-122242,-14068425600,J,1524,3,1,2184,大永,4,,,0,1,26
-122238,-14068080000,J,1524,3,5,2184,大永,4,,,0,2,1
-122211,-14065747200,J,1524,4,1,2184,大永,4,,,0,2,28
-122208,-14065488000,J,1524,4,4,2184,大永,4,,,0,3,1
-122181,-14063155200,J,1524,5,1,2184,大永,4,,,0,3,28
-122178,-14062896000,J,1524,5,4,2184,大永,4,,,0,4,1
-122150,-14060476800,J,1524,6,1,2184,大永,4,,,0,4,29
-122149,-14060390400,J,1524,6,2,2184,大永,4,,,0,5,1
-122120,-14057884800,J,1524,7,1,2184,大永,4,,,0,5,30
-122119,-14057798400,J,1524,7,2,2184,大永,4,,,0,6,1
-122090,-14055292800,J,1524,7,31,2184,大永,4,,,0,7,1
-122089,-14055206400,J,1524,8,1,2184,大永,4,,,0,7,2
-122061,-14052787200,J,1524,8,29,2184,大永,4,,,0,8,1
-122058,-14052528000,J,1524,9,1,2184,大永,4,,,0,8,4
-122031,-14050195200,J,1524,9,28,2184,大永,4,,,0,9,1
-122028,-14049936000,J,1524,10,1,2184,大永,4,,,0,9,4
-122002,-14047689600,J,1524,10,27,2184,大永,4,,,0,10,1
-121997,-14047257600,J,1524,11,1,2184,大永,4,,,0,10,6
-121972,-14045097600,J,1524,11,26,2184,大永,4,,,0,11,1
-121967,-14044665600,J,1524,12,1,2184,大永,4,,,0,11,6
-121943,-14042592000,J,1524,12,25,2184,大永,4,,,0,12,1
-121936,-14041987200,J,1525,1,1,2184,大永,4,,,0,12,8
-121913,-14040000000,J,1525,1,24,2185,大永,5,,,0,1,1
-121905,-14039308800,J,1525,2,1,2185,大永,5,,,0,1,9
-121884,-14037494400,J,1525,2,22,2185,大永,5,,,0,2,1
-121877,-14036889600,J,1525,3,1,2185,大永,5,,,0,2,8
-121854,-14034902400,J,1525,3,24,2185,大永,5,,,0,3,1
-121846,-14034211200,J,1525,4,1,2185,大永,5,,,0,3,9
-121824,-14032310400,J,1525,4,23,2185,大永,5,,,0,4,1
-121816,-14031619200,J,1525,5,1,2185,大永,5,,,0,4,9
-121795,-14029804800,J,1525,5,22,2185,大永,5,,,0,5,1
-121785,-14028940800,J,1525,6,1,2185,大永,5,,,0,5,11
-121765,-14027212800,J,1525,6,21,2185,大永,5,,,0,6,1
-121755,-14026348800,J,1525,7,1,2185,大永,5,,,0,6,11
-121736,-14024707200,J,1525,7,20,2185,大永,5,,,0,7,1
-121724,-14023670400,J,1525,8,1,2185,大永,5,,,0,7,13
-121706,-14022115200,J,1525,8,19,2185,大永,5,,,0,8,1
-121693,-14020992000,J,1525,9,1,2185,大永,5,,,0,8,14
-121677,-14019609600,J,1525,9,17,2185,大永,5,,,0,9,1
-121663,-14018400000,J,1525,10,1,2185,大永,5,,,0,9,15
-121647,-14017017600,J,1525,10,17,2185,大永,5,,,0,10,1
-121632,-14015721600,J,1525,11,1,2185,大永,5,,,0,10,16
-121618,-14014512000,J,1525,11,15,2185,大永,5,,,0,11,1
-121602,-14013129600,J,1525,12,1,2185,大永,5,,,0,11,17
-121588,-14011920000,J,1525,12,15,2185,大永,5,,,1,11,1
-121571,-14010451200,J,1526,1,1,2185,大永,5,,,1,11,18
-121559,-14009414400,J,1526,1,13,2185,大永,5,,,0,12,1
-121540,-14007772800,J,1526,2,1,2185,大永,5,,,0,12,20
-121529,-14006822400,J,1526,2,12,2186,大永,6,,,0,1,1
-121512,-14005353600,J,1526,3,1,2186,大永,6,,,0,1,18
-121500,-14004316800,J,1526,3,13,2186,大永,6,,,0,2,1
-121481,-14002675200,J,1526,4,1,2186,大永,6,,,0,2,20
-121470,-14001724800,J,1526,4,12,2186,大永,6,,,0,3,1
-121451,-14000083200,J,1526,5,1,2186,大永,6,,,0,3,20
-121440,-13999132800,J,1526,5,12,2186,大永,6,,,0,4,1
-121420,-13997404800,J,1526,6,1,2186,大永,6,,,0,4,21
-121411,-13996627200,J,1526,6,10,2186,大永,6,,,0,5,1
-121390,-13994812800,J,1526,7,1,2186,大永,6,,,0,5,22
-121381,-13994035200,J,1526,7,10,2186,大永,6,,,0,6,1
-121359,-13992134400,J,1526,8,1,2186,大永,6,,,0,6,23
-121352,-13991529600,J,1526,8,8,2186,大永,6,,,0,7,1
-121328,-13989456000,J,1526,9,1,2186,大永,6,,,0,7,25
-121322,-13988937600,J,1526,9,7,2186,大永,6,,,0,8,1
-121298,-13986864000,J,1526,10,1,2186,大永,6,,,0,8,25
-121293,-13986432000,J,1526,10,6,2186,大永,6,,,0,9,1
-121267,-13984185600,J,1526,11,1,2186,大永,6,,,0,9,27
-121263,-13983840000,J,1526,11,5,2186,大永,6,,,0,10,1
-121237,-13981593600,J,1526,12,1,2186,大永,6,,,0,10,27
-121234,-13981334400,J,1526,12,4,2186,大永,6,,,0,11,1
-121206,-13978915200,J,1527,1,1,2186,大永,6,,,0,11,29
-121204,-13978742400,J,1527,1,3,2186,大永,6,,,0,12,1
-121175,-13976236800,J,1527,2,1,2187,大永,7,,,0,1,1
-121147,-13973817600,J,1527,3,1,2187,大永,7,,,0,1,29
-121145,-13973644800,J,1527,3,3,2187,大永,7,,,0,2,1
-121116,-13971139200,J,1527,4,1,2187,大永,7,,,0,3,1
-121086,-13968547200,J,1527,5,1,2187,大永,7,,,0,4,1
-121057,-13966041600,J,1527,5,30,2187,大永,7,,,0,5,1
-121055,-13965868800,J,1527,6,1,2187,大永,7,,,0,5,3
-121027,-13963449600,J,1527,6,29,2187,大永,7,,,0,6,1
-121025,-13963276800,J,1527,7,1,2187,大永,7,,,0,6,3
-120998,-13960944000,J,1527,7,28,2187,大永,7,,,0,7,1
-120994,-13960598400,J,1527,8,1,2187,大永,7,,,0,7,5
-120968,-13958352000,J,1527,8,27,2187,大永,7,,,0,8,1
-120963,-13957920000,J,1527,9,1,2187,大永,7,,,0,8,6
-120938,-13955760000,J,1527,9,26,2187,大永,7,,,0,9,1
-120933,-13955328000,J,1527,10,1,2187,大永,7,,,0,9,6
-120909,-13953254400,J,1527,10,25,2187,大永,7,,,0,10,1
-120902,-13952649600,J,1527,11,1,2187,大永,7,,,0,10,8
-120879,-13950662400,J,1527,11,24,2187,大永,7,,,0,11,1
-120872,-13950057600,J,1527,12,1,2187,大永,7,,,0,11,8
-120850,-13948156800,J,1527,12,23,2187,大永,7,,,0,12,1
-120841,-13947379200,J,1528,1,1,2187,大永,7,,,0,12,10
-120820,-13945564800,J,1528,1,22,2188,大永,8,,,0,1,1
-120810,-13944700800,J,1528,2,1,2188,大永,8,,,0,1,11
-120791,-13943059200,J,1528,2,20,2188,大永,8,,,0,2,1
-120781,-13942195200,J,1528,3,1,2188,大永,8,,,0,2,11
-120761,-13940467200,J,1528,3,21,2188,大永,8,,,0,3,1
-120750,-13939516800,J,1528,4,1,2188,大永,8,,,0,3,12
-120732,-13937961600,J,1528,4,19,2188,大永,8,,,0,4,1
-120720,-13936924800,J,1528,5,1,2188,大永,8,,,0,4,13
